2,1,5,0,2,4,64,7,4,1,.,1,0,5,5,5,5,.,5,5,2,5,5,1,1,5,3,4,4,4,5,5,3,1,5,5,5,1,1,4,2,4,4,5,5,4,4,5,1,3,3,1,3,5,1,5,5,5,5,5,3,5,2,5,4
3,2,1,0,3,2,25,1,1,0,.,0,1,3,3,4,3,.,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,5,5,5,1,3,3,3,2,3,3,3,3,.,2,3,2,1,1,3,3,5,3,3,3,3,1,3,3,3,2,3,3
4,3,4,3,3,4,34,9,3,1,3,0,1,3,4,5,5,5,5,5,3,5,4,1,1,5,5,5,5,5,4,3,4,4,5,3,2,3,1,4,3,4,5,5,3,5,5,5,2,4,5,1,1,.,2,5,5,5,3,4,3,4,2,3,5
5,7,1,7,5,2,57,2,1,0,1,1,1,5,5,5,3,4,4,4,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,5,4,4,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3
3,2,5,1,2,5,34,7,2,1,1,1,1,2,4,4,2,2,2,3,1,2,3,5,4,5,3,4,2,2,4,5,2,4,5,5,1,4,2,5,2,2,1,1,1,1,2,2,1,2,2,4,4,5,4,2,1,1,5,4,2,2,2,4,4
5,7,3,7,4,4,24,5,2,1,.,0,1,4,5,3,4,.,3,5,3,3,5,4,3,5,4,5,4,4,5,4,4,5,5,5,1,5,4,5,3,4,4,3,1,4,4,4,4,4,4,1,2,5,1,4,3,4,4,5,4,1,2,1,4
1,0,1,0,1,3,51,10,5,0,1,1,1,1,2,1,2,1,2,3,2,2,3,1,2,4,5,3,3,3,4,5,4,4,5,4,4,4,4,4,3,2,1,2,1,2,3,4,2,2,3,4,2,5,1,1,2,2,3,2,2,2,2,1,2
1,0,1,0,1,4,78,11,3,0,.,1,0,4,4,4,4,.,3,4,2,4,4,1,1,5,3,4,3,2,4,4,3,4,3,3,5,4,3,4,3,2,2,4,3,.,2,3,2,3,3,1,1,5,2,4,2,2,4,3,3,5,2,5,4
5,3,1,6,4,3,61,1,1,0,1,1,1,4,4,3,3,1,2,2,1,1,1,4,3,4,1,1,5,1,4,3,2,5,5,4,4,4,3,4,4,2,3,3,1,2,3,4,1,3,3,4,3,5,5,1,1,1,3,3,3,1,2,1,4
2,0,1,0,1,5,62,9,3,0,4,1,1,5,5,5,3,3,3,4,1,3,3,1,1,5,3,3,3,3,5,3,4,5,5,5,1,5,2,5,3,2,3,3,2,2,2,3,1,3,3,1,2,5,4,4,4,4,4,4,4,4,2,3,5
1,0,1,0,1,4,74,8,3,0,3,1,1,4,3,4,3,1,2,4,1,3,3,5,5,3,5,4,3,3,4,3,2,2,3,3,2,3,3,4,3,3,3,3,3,2,2,4,1,4,3,4,5,4,5,3,3,4,5,1,1,3,2,2,3
3,1,1,7,5,5,47,10,3,0,.,0,1,4,4,4,4,.,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,3,3,.,3,4,2,2,2,1,1,2,1,3,3,1,4,4,2,1,2,3,5
3,0,1,1,4,3,32,5,2,0,1,1,1,5,5,5,4,3,5,5,3,5,5,1,1,5,3,4,5,4,4,4,5,1,5,4,1,4,5,4,4,5,5,5,3,3,5,5,2,4,5,1,1,5,1,5,5,3,4,4,5,3,2,4,4
4,2,1,1,3,2,67,5,3,0,.,1,0,3,5,3,2,.,4,5,2,5,5,4,4,5,3,4,4,3,2,3,1,5,5,5,4,3,3,2,2,5,5,3,3,.,3,5,2,5,5,2,4,5,4,4,2,2,4,2,2,4,2,3,3
1,0,1,0,1,3,68,5,2,0,1,1,1,1,2,1,1,1,1,1,1,1,1,5,5,4,3,2,4,5,3,2,1,5,5,5,1,3,1,5,3,1,1,1,1,2,2,2,1,2,2,4,5,3,1,2,2,2,3,2,2,1,2,1,5
5,0,5,1,4,2,29,4,3,0,1,0,0,1,4,5,3,3,4,4,2,4,4,2,4,4,2,5,3,2,4,4,5,4,5,2,3,1,2,4,4,2,4,5,1,5,5,5,1,5,5,1,1,5,3,5,5,5,5,5,5,2,2,3,1
2,1,1,1,2,4,62,6,3,1,3,1,1,4,4,4,2,2,2,3,1,2,4,3,5,4,4,5,5,4,5,5,5,1,5,4,4,4,5,4,3,5,5,5,4,3,3,4,2,4,4,1,3,4,2,5,5,5,5,4,5,3,2,5,3
4,1,1,0,3,4,75,5,2,0,.,1,1,1,1,3,3,.,2,5,1,5,5,5,3,1,3,3,3,1,5,3,1,1,5,5,3,1,1,3,2,1,1,3,1,.,1,3,1,3,3,5,5,1,5,1,1,1,5,1,3,1,2,1,3
5,3,5,4,4,4,70,6,2,0,.,1,1,4,4,5,5,.,3,4,2,4,5,1,2,4,3,5,3,3,4,4,4,3,5,5,2,5,4,5,4,2,2,1,2,.,2,4,1,3,5,1,1,5,2,3,2,1,4,4,4,3,2,3,3
5,7,3,7,5,5,72,8,3,0,.,1,1,3,3,4,4,.,2,5,2,4,4,4,3,2,3,4,4,3,4,4,4,4,4,4,3,3,3,4,3,2,2,2,1,.,2,2,1,2,2,4,5,3,3,4,4,3,4,4,2,3,2,3,3
4,4,5,1,2,3,42,6,3,1,2,1,1,5,5,5,4,5,4,5,3,5,5,1,1,3,5,4,3,5,2,2,4,4,5,4,4,2,1,2,2,3,4,5,3,3,3,4,2,3,2,1,1,3,4,5,3,4,2,2,2,4,2,5,4
3,0,4,0,1,4,67,3,2,0,.,0,1,1,1,5,5,.,2,3,2,2,2,1,1,5,3,4,4,2,4,4,3,3,4,4,1,3,3,4,3,1,1,3,2,.,1,3,2,2,2,1,3,4,2,4,4,3,5,5,2,2,2,1,4
3,0,1,2,3,1,76,4,2,0,.,1,1,1,4,4,4,.,2,2,1,2,3,1,2,1,3,2,1,2,4,2,4,4,2,4,2,3,3,4,4,2,4,4,4,.,2,3,2,3,3,2,2,1,4,3,4,4,4,4,4,2,2,3,4
4,3,1,3,4,5,68,6,2,0,.,1,1,5,5,4,2,.,3,5,1,4,4,1,1,3,3,4,4,3,4,2,2,5,5,5,3,3,3,4,3,2,4,3,2,.,2,4,1,2,2,1,1,4,4,4,4,1,4,2,4,2,2,3,4
2,0,1,0,1,5,72,11,3,0,.,1,1,5,5,5,5,.,3,4,1,3,4,1,1,4,3,4,2,3,3,3,3,5,5,5,5,1,3,3,3,2,2,3,1,.,2,3,1,2,2,1,1,5,1,3,1,1,4,4,1,5,2,3,3
4,2,1,4,4,2,59,6,2,0,.,1,1,4,4,4,4,.,4,4,4,4,4,4,4,4,3,3,3,3,4,3,4,2,2,3,3,3,3,3,4,1,5,5,4,.,1,1,2,1,1,2,5,4,1,5,5,5,5,5,4,1,2,5,3
3,2,1,0,2,3,63,3,1,1,3,0,1,5,5,5,4,1,2,4,2,3,4,1,1,5,5,5,5,5,5,4,4,5,4,4,1,4,1,4,2,4,3,5,4,1,3,5,1,2,5,1,2,5,4,4,5,4,4,5,4,2,2,5,5
1,0,1,0,1,2,80,5,2,0,.,1,0,4,1,5,4,.,2,4,4,4,5,3,4,1,1,3,3,2,3,3,2,2,3,4,1,1,1,1,3,4,3,3,2,.,1,3,1,3,3,4,5,1,4,1,2,1,4,1,1,3,2,1,1
5,4,3,0,2,4,35,8,3,1,4,1,1,2,5,5,2,2,3,5,1,4,5,4,4,5,1,4,5,5,5,5,4,5,5,5,3,4,5,4,1,2,4,2,1,2,2,3,1,3,3,4,5,5,4,5,5,5,5,5,5,4,2,3,5
2,0,1,0,1,5,73,9,3,0,.,1,0,5,5,4,5,.,3,5,2,5,5,4,4,3,3,4,3,3,3,3,5,2,3,4,3,4,3,2,3,5,5,4,4,.,3,5,3,5,5,1,5,2,5,1,1,2,3,4,5,3,2,1,4
2,1,5,5,4,4,50,7,3,1,3,1,1,4,5,5,5,3,4,5,2,5,5,1,1,5,2,5,5,3,5,5,4,5,5,5,2,4,1,4,5,2,4,5,1,3,3,4,1,4,3,1,4,5,1,4,4,3,5,4,4,1,2,1,4
4,3,1,0,1,2,70,4,2,0,.,1,0,5,5,5,4,.,3,4,1,4,4,1,1,1,3,3,2,4,4,3,5,3,5,4,3,3,3,5,2,4,4,5,4,.,2,3,1,2,4,1,1,1,2,3,3,4,4,3,4,3,2,3,4
1,0,1,0,1,4,65,10,4,0,.,1,0,4,4,5,5,.,4,5,2,4,5,1,1,3,3,3,3,3,2,3,2,3,4,4,2,4,3,4,3,2,2,3,4,.,3,3,2,2,3,1,2,4,3,3,3,2,3,3,3,3,2,3,4
4,3,5,4,4,3,70,5,1,1,.,0,1,5,4,5,5,.,3,3,1,3,4,1,2,5,2,5,5,5,4,5,3,4,5,5,1,4,2,5,4,4,4,5,4,.,3,3,1,4,5,1,2,5,4,5,4,4,4,4,3,1,2,5,4
1,0,1,0,1,2,66,3,2,0,.,1,0,4,4,5,1,.,3,5,2,4,5,1,1,5,3,5,5,2,1,1,1,1,4,3,2,4,3,3,3,2,4,4,1,.,3,5,1,5,5,1,1,5,4,5,2,4,2,1,3,4,2,3,3
4,4,5,0,1,4,57,8,4,0,2,1,1,4,4,4,4,2,3,4,1,4,4,1,3,4,4,5,4,4,3,1,3,5,5,4,3,3,2,4,1,3,4,3,2,2,2,3,1,3,2,1,3,3,2,4,3,4,3,1,2,2,2,4,4
4,3,1,0,3,3,35,5,1,0,.,1,1,3,3,4,3,.,2,2,1,2,2,2,3,4,3,5,4,4,3,3,2,3,4,3,3,3,3,4,2,2,3,3,2,.,2,3,1,2,3,2,3,4,4,5,4,5,3,4,2,3,2,5,4
1,0,5,0,2,2,37,4,2,0,.,1,0,5,5,5,4,.,4,5,2,4,5,1,1,5,5,5,4,4,3,3,4,4,4,2,2,1,3,4,3,5,5,4,3,.,3,4,1,3,5,1,1,4,2,4,4,5,3,2,4,4,2,4,4
5,7,1,7,5,4,65,10,2,1,5,1,1,5,5,5,5,5,5,5,5,5,5,1,1,4,5,3,3,3,5,5,5,1,5,5,1,3,3,5,3,3,3,3,1,3,3,5,3,3,5,4,3,5,3,3,3,3,5,5,5,1,2,3,3
1,0,1,0,1,3,61,5,2,0,2,1,0,4,4,4,3,5,4,5,2,5,5,2,2,5,3,5,5,5,4,2,2,1,5,4,2,5,2,4,3,2,4,2,2,4,4,4,1,5,4,2,5,4,4,5,2,1,4,2,3,2,2,3,4
4,2,5,4,3,2,62,7,3,0,.,1,1,4,4,5,5,.,4,5,2,5,5,1,3,5,3,5,5,3,4,4,5,3,5,5,1,3,3,5,4,5,5,5,5,.,3,5,1,3,5,1,3,5,4,5,3,4,4,4,5,3,2,3,4
1,0,1,0,1,3,67,6,2,0,.,1,0,3,4,3,3,.,2,3,1,2,3,2,2,5,1,3,2,4,3,1,2,1,2,2,5,3,1,2,3,2,3,2,1,.,2,4,1,3,3,2,3,5,3,3,4,3,2,1,2,5,2,1,3
1,0,1,0,1,4,57,7,2,0,.,1,0,1,1,2,3,.,1,2,1,2,3,4,4,3,3,3,2,4,1,1,1,2,3,4,4,4,1,3,3,2,2,1,2,.,1,2,1,2,3,5,5,3,1,3,4,3,2,2,2,3,2,3,3
1,0,1,0,3,3,34,7,2,0,1,1,1,1,1,1,1,1,1,3,1,3,3,5,5,5,5,5,2,4,4,2,2,1,5,5,4,5,1,5,3,2,3,1,1,1,1,1,1,1,1,4,5,5,1,5,3,4,4,2,1,2,2,5,5
5,7,1,7,5,4,67,11,3,0,1,1,1,2,2,1,1,2,2,3,1,3,4,5,5,3,1,2,3,3,1,1,1,2,3,3,5,2,2,4,3,1,2,1,1,2,2,2,1,2,2,5,5,3,1,3,2,3,1,1,1,4,2,1,4
1,0,1,0,1,2,65,3,3,0,.,1,0,3,3,3,3,.,2,3,1,3,3,3,3,4,3,3,3,3,3,3,3,3,5,3,4,3,3,3,3,3,4,3,2,.,2,3,1,3,3,2,3,4,2,3,3,3,3,3,3,4,2,2,4
2,0,1,0,1,5,74,10,4,0,.,1,0,5,5,5,5,.,3,5,2,3,5,1,2,4,3,4,2,2,2,1,1,5,4,5,1,4,5,5,3,4,5,4,4,.,2,3,1,2,4,1,2,4,4,4,4,5,3,2,3,1,2,3,5
2,0,5,0,1,3,41,5,2,1,1,1,1,5,5,5,1,5,3,4,1,4,4,1,1,4,3,4,1,1,2,1,4,1,5,3,2,3,3,4,3,4,5,3,1,5,3,3,1,2,2,2,3,.,4,3,4,4,4,2,2,5,2,3,2
4,3,1,2,4,2,79,5,2,0,.,1,1,4,4,5,4,.,1,4,1,4,4,5,5,5,4,4,4,3,4,4,4,2,5,5,2,4,4,4,2,4,4,5,2,.,2,4,1,3,4,4,5,5,5,4,2,2,4,3,3,4,2,2,2
1,2,5,0,1,5,75,5,2,0,1,1,0,4,4,3,1,1,3,4,2,4,4,2,1,2,1,1,1,4,2,1,1,3,4,4,1,4,3,4,2,4,3,2,1,1,1,2,1,2,3,4,5,1,4,2,1,4,2,1,1,1,2,1,4
1,0,1,0,1,3,73,5,2,0,.,1,0,4,4,5,4,.,2,4,2,4,4,1,1,4,3,3,4,4,4,2,3,3,5,5,2,4,3,3,3,4,4,2,1,.,2,3,1,2,3,1,3,4,4,4,4,4,3,3,3,1,2,3,4
2,0,1,0,3,2,19,3,4,0,.,1,1,4,5,4,2,.,3,4,2,3,3,5,4,5,2,2,1,1,2,1,1,5,4,4,5,4,4,4,3,1,1,1,1,.,1,1,1,1,1,4,5,5,1,2,1,1,3,3,1,4,2,2,5
1,0,1,0,1,1,49,6,2,0,1,1,1,2,4,2,3,1,2,3,1,4,4,5,5,5,5,5,4,4,3,1,1,2,5,5,5,2,1,3,3,1,1,1,1,1,2,3,1,3,3,5,5,5,1,4,2,1,1,1,1,4,2,5,4
1,0,1,0,3,5,35,7,2,0,2,1,1,2,4,4,4,3,3,4,1,3,4,1,1,4,4,5,2,2,4,4,4,4,3,3,5,4,3,2,3,4,4,4,3,4,3,3,2,3,4,1,2,4,2,5,2,3,4,4,5,4,2,4,2
3,1,1,1,2,4,67,5,2,1,1,1,1,4,3,4,3,3,3,5,2,3,3,2,2,4,2,3,4,4,3,3,3,2,4,4,3,4,3,4,3,3,3,4,2,3,3,5,2,3,2,2,3,4,3,3,3,4,4,3,3,4,2,2,4
5,3,5,7,5,4,25,8,5,1,.,1,1,1,1,1,2,.,4,5,1,3,5,5,5,4,1,2,1,1,4,5,4,5,5,5,1,5,3,3,5,1,1,1,1,1,1,1,1,1,1,5,5,4,2,2,1,1,4,4,2,2,2,3,3
3,1,5,0,1,2,63,6,5,0,.,1,1,2,4,5,2,.,3,4,1,5,5,1,4,5,5,5,5,5,4,1,1,2,5,5,1,5,1,4,2,2,3,4,2,.,2,.,1,2,4,5,5,4,4,4,1,3,4,2,2,1,2,3,3
1,0,1,2,4,5,56,6,4,1,1,1,1,3,4,5,4,3,2,3,1,3,4,2,3,4,3,4,3,5,4,4,3,5,5,5,1,5,3,4,4,4,4,2,2,3,2,3,1,3,3,3,2,4,1,5,4,4,4,3,3,1,2,3,4
4,0,1,3,4,3,73,5,2,0,.,0,1,3,4,5,3,.,3,3,1,3,3,1,1,5,4,4,4,4,3,3,1,3,5,4,3,4,1,5,4,2,3,4,3,.,3,3,1,3,3,1,3,5,3,4,4,4,4,4,3,2,2,3,3
2,0,3,1,3,2,45,1,1,0,.,0,1,5,5,5,5,.,1,5,1,5,5,5,5,5,5,5,1,5,5,5,3,3,5,5,5,5,5,5,4,3,5,5,1,.,1,4,1,5,5,5,5,5,5,5,5,5,5,3,3,5,2,5,5
4,2,1,0,1,4,73,5,2,0,.,1,1,4,4,4,2,.,3,5,1,4,4,3,3,4,3,2,2,2,1,1,1,2,5,4,2,3,3,4,2,4,4,3,3,.,2,3,1,3,3,2,3,3,3,2,2,2,1,1,1,3,2,3,4
5,5,1,5,4,3,29,6,2,0,1,0,0,4,5,4,4,4,3,3,4,4,5,3,4,4,4,4,5,5,4,5,5,5,4,4,4,4,5,5,3,5,4,5,1,5,4,5,2,3,3,1,4,5,1,5,4,5,3,1,2,3,2,5,1
4,0,1,0,1,2,66,2,1,0,.,1,0,5,4,5,5,.,4,4,3,4,4,1,1,5,3,5,5,5,3,4,3,5,1,5,1,3,1,1,3,5,4,5,3,.,4,4,3,4,5,1,1,5,4,5,5,5,4,4,2,2,2,3,3
3,0,1,0,1,3,63,6,3,1,.,1,1,4,4,5,4,.,3,3,2,3,3,2,3,4,3,4,3,4,5,4,4,4,5,5,4,4,3,4,3,4,3,4,3,.,3,3,2,3,4,2,2,4,4,4,4,4,5,4,4,4,2,3,4
4,2,3,3,4,2,73,5,2,0,.,1,1,5,5,5,4,.,5,5,3,5,5,1,1,1,3,4,4,4,4,3,5,2,4,5,1,4,4,4,4,5,5,5,4,.,4,5,2,5,5,1,2,1,5,4,4,4,5,4,5,1,2,3,4
5,6,1,3,4,3,67,4,2,0,.,1,1,2,4,4,3,.,2,2,1,3,4,3,2,3,3,4,4,4,4,3,2,5,4,4,3,4,3,3,2,2,5,2,1,.,2,2,1,2,4,2,4,2,4,3,3,2,3,3,3,4,2,3,2
3,2,1,3,4,4,50,7,2,1,2,1,1,4,2,1,3,2,3,2,3,3,4,3,2,5,4,5,4,5,3,4,5,3,5,1,5,4,4,4,4,4,4,1,1,3,1,1,1,1,1,4,5,5,4,4,1,1,3,1,1,1,2,3,5
5,0,3,3,4,3,70,7,4,0,.,1,1,4,4,5,4,.,3,4,2,4,5,1,2,5,5,5,5,5,5,4,4,3,5,4,5,3,1,3,4,4,4,3,2,.,3,4,2,3,4,2,2,5,1,5,3,5,5,4,4,4,2,5,4
1,0,1,0,1,3,55,5,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,5,4,4,3,2,2,2,4,4,4,4,4,3,4,3,1,1,1,1,1,1,1,1,1,1,5,5,4,3,3,3,1,3,3,1,3,2,5,2
3,2,5,7,5,4,30,6,3,1,5,0,0,2,4,3,5,3,2,4,3,4,4,4,3,5,5,5,4,5,3,4,5,3,4,5,4,3,5,5,5,5,4,5,5,3,4,4,4,3,4,1,3,5,3,5,5,3,4,4,4,4,2,5,4
1,0,1,0,1,3,87,7,2,0,.,1,0,4,4,5,4,.,3,4,2,3,4,3,4,4,3,4,4,4,2,2,3,2,3,4,3,3,3,3,3,4,4,5,5,.,3,3,2,3,4,3,3,4,4,5,4,3,3,3,4,3,2,3,3
4,2,5,3,4,4,60,8,3,0,1,1,1,5,3,4,4,2,3,4,2,2,4,1,2,2,3,3,3,3,4,4,2,4,4,4,2,4,3,3,4,5,3,4,3,2,2,4,2,2,4,1,3,2,4,4,2,2,4,4,1,1,2,3,4
1,0,1,0,1,5,44,9,2,0,4,1,1,4,5,4,3,1,3,4,1,3,5,4,3,4,5,5,4,5,3,3,3,2,5,4,4,2,1,3,3,4,5,3,3,4,4,5,1,4,5,1,3,5,1,5,4,5,3,2,4,5,2,5,1
1,0,1,0,1,4,44,8,4,0,3,0,1,4,4,4,3,3,5,5,2,4,5,1,2,4,5,4,4,4,4,4,4,1,4,4,4,4,1,2,3,4,4,4,3,4,4,4,2,4,4,1,3,4,1,4,4,4,4,4,4,3,2,5,4
5,7,3,5,5,5,26,4,2,1,3,0,1,4,4,3,4,4,4,4,2,2,2,4,5,5,4,4,4,3,3,4,5,2,3,3,4,4,4,4,2,5,2,4,4,5,2,3,3,4,4,4,4,4,5,4,5,4,3,3,4,4,2,4,5
1,0,1,0,1,5,69,4,2,0,.,1,1,5,5,5,5,.,3,5,2,3,5,1,1,5,3,4,4,4,4,3,3,1,4,5,1,3,3,5,3,5,5,3,1,.,3,4,2,3,4,1,1,5,1,5,5,5,3,3,3,1,2,5,5
4,1,5,5,4,4,74,7,3,0,2,1,1,5,5,5,5,3,2,3,1,2,5,2,3,3,3,4,4,4,3,3,2,3,5,5,4,3,3,4,5,3,3,2,2,3,3,4,1,2,4,4,4,3,4,4,2,1,4,4,5,5,2,5,3
4,0,1,0,4,2,67,6,3,0,.,1,0,5,5,5,5,.,3,4,2,4,4,1,2,4,4,4,3,4,5,2,5,2,4,4,3,1,1,4,3,5,5,5,4,.,3,5,2,3,4,1,3,4,2,3,4,5,5,1,5,2,2,3,3
3,1,1,2,4,4,39,1,1,0,.,1,1,5,5,4,5,4,3,4,2,4,4,1,2,5,5,5,5,4,4,5,4,5,3,3,4,3,2,4,4,5,5,4,4,3,3,3,2,3,3,1,2,4,5,3,3,4,4,5,4,4,2,5,4
1,0,1,0,1,5,73,6,3,0,.,1,0,4,5,5,2,.,2,4,1,2,5,1,2,5,3,3,4,3,4,2,4,4,2,5,5,4,3,2,3,2,2,3,1,.,3,4,1,3,3,2,4,4,5,4,4,3,3,2,2,4,2,3,2
5,5,1,7,5,3,56,6,5,0,1,1,1,3,3,4,2,1,3,4,2,4,5,2,4,4,5,3,3,3,4,2,4,3,5,3,5,1,1,3,4,2,4,3,3,1,3,3,1,2,4,2,5,5,3,3,3,2,3,2,4,5,2,5,3
1,0,1,6,5,5,70,7,3,1,.,1,1,4,4,4,4,.,4,5,2,3,5,1,1,4,3,4,4,4,3,3,4,3,4,3,2,3,3,4,5,4,4,3,4,.,3,4,1,4,4,1,1,3,4,3,4,3,4,3,3,2,2,3,4
2,0,1,0,4,5,38,6,3,0,.,1,1,2,3,1,2,.,2,2,1,2,3,4,4,4,4,4,2,4,2,1,4,4,4,4,4,4,3,4,3,1,3,1,3,.,1,1,1,1,2,4,4,4,2,4,2,4,3,2,3,4,2,4,4
1,0,1,0,1,2,72,5,1,0,.,0,1,5,5,5,5,.,5,5,5,5,5,1,1,3,1,4,4,4,5,3,5,1,3,3,4,1,1,3,3,5,5,5,5,.,5,5,5,5,5,1,1,5,5,5,5,5,5,3,4,2,2,4,3
2,0,1,0,1,4,57,5,2,1,.,1,1,4,5,5,2,.,3,5,2,4,5,3,4,4,4,4,4,2,2,1,1,2,2,2,4,3,2,4,3,2,4,1,1,.,2,4,1,4,4,4,5,4,4,4,3,1,2,1,1,4,2,3,4
1,0,1,0,2,3,65,3,2,0,.,1,0,3,3,5,4,.,5,5,4,5,5,1,1,4,2,4,4,4,4,3,5,1,4,3,4,3,3,3,3,3,3,5,4,.,5,5,3,4,5,1,2,4,3,4,3,4,5,5,5,4,2,3,3
4,0,3,7,5,4,33,4,1,0,1,0,1,5,5,2,2,3,2,3,1,2,1,1,1,5,4,5,5,5,5,5,5,5,5,2,1,5,5,5,5,5,5,5,2,3,3,3,1,3,4,1,3,5,1,5,5,5,5,5,5,1,2,5,5
4,3,5,4,4,3,69,9,3,0,1,1,1,1,2,3,2,3,2,3,1,4,3,2,3,4,3,4,2,2,4,3,2,4,5,5,1,4,3,5,4,2,2,2,1,2,2,2,1,2,2,3,5,4,4,4,1,1,4,2,2,1,2,2,5
4,0,1,0,1,2,57,8,2,0,1,1,1,4,5,5,3,4,3,4,2,4,5,1,1,4,3,5,4,3,5,4,3,3,5,4,3,4,5,3,3,4,5,5,2,3,2,4,1,2,4,1,2,4,3,5,3,3,4,2,3,3,2,5,3
5,7,1,7,5,5,79,2,2,1,.,1,1,1,1,1,3,.,1,1,1,1,1,4,1,1,3,3,1,3,5,5,5,5,5,1,5,1,3,1,3,1,1,3,3,.,1,1,1,4,1,3,1,1,3,3,1,3,5,5,5,5,2,3,1
3,2,3,0,4,3,66,2,1,0,.,0,1,5,5,5,1,.,3,3,2,2,3,1,1,4,3,5,5,5,5,5,3,5,4,2,1,1,1,3,2,5,5,2,1,.,3,3,2,2,3,1,3,5,5,5,5,5,5,2,1,1,2,3,5
4,1,1,1,2,3,72,9,3,0,.,1,1,4,4,4,4,.,4,4,2,4,5,1,3,5,3,4,4,4,4,4,4,2,5,5,2,4,3,4,3,4,4,3,2,.,2,3,2,3,3,2,2,5,4,4,3,2,4,4,4,2,2,3,5
3,0,1,0,1,5,45,10,3,0,1,0,1,1,1,1,1,1,2,3,1,3,3,5,5,5,1,5,1,1,4,3,3,3,3,5,1,5,5,5,3,3,4,4,1,1,1,1,1,2,2,3,4,5,1,5,1,1,5,3,3,1,2,4,5
4,0,1,0,1,4,36,9,4,1,2,1,1,1,3,4,3,3,3,3,3,3,3,4,4,5,3,5,1,1,5,5,1,3,5,5,3,5,3,4,3,1,1,1,3,3,3,3,3,3,3,5,5,5,1,5,1,5,1,1,1,3,2,3,5
4,3,1,4,4,4,73,5,2,1,.,0,1,3,4,4,3,.,2,4,2,3,4,2,2,3,3,3,2,2,4,3,3,4,5,5,3,3,3,3,4,2,2,3,2,.,2,3,1,3,3,2,2,1,4,4,2,3,4,4,3,3,2,3,3
5,7,5,0,1,2,53,3,3,0,1,1,1,2,4,4,2,4,3,3,1,2,3,2,4,5,3,4,4,5,3,3,2,2,5,4,2,5,3,4,1,2,3,2,1,3,3,2,1,2,3,2,3,5,4,2,3,3,3,4,1,1,2,3,2
4,2,1,5,4,3,85,6,2,0,.,1,1,4,4,4,5,.,3,4,1,3,4,1,1,3,5,4,4,3,4,4,3,2,4,4,3,4,3,3,4,2,3,4,4,.,2,3,1,2,3,2,4,3,2,4,4,2,4,4,3,4,2,3,3
1,0,1,0,1,4,63,3,2,0,1,1,1,1,1,4,2,3,3,4,1,3,4,4,4,3,5,3,2,3,4,4,4,3,4,3,2,2,2,4,3,2,2,4,2,3,2,3,1,3,3,4,4,3,5,4,2,3,4,3,4,2,2,5,4
1,0,1,2,4,5,65,11,3,0,2,1,1,3,4,5,3,2,2,3,1,3,3,1,1,3,3,5,4,3,3,3,3,4,5,5,2,5,4,4,4,3,4,4,2,3,3,3,1,3,3,1,1,3,1,4,1,1,3,2,3,2,2,2,5
4,3,1,3,4,3,66,6,2,1,.,1,1,5,5,5,3,.,3,5,2,5,5,1,1,5,3,4,3,2,4,3,1,3,5,5,2,4,3,5,3,5,5,2,1,.,3,5,1,5,3,1,1,5,2,4,4,4,5,3,1,4,2,3,3
1,0,1,0,1,3,62,2,2,0,.,1,0,3,3,3,3,.,2,5,3,4,4,3,4,2,3,3,2,4,3,3,3,1,2,2,4,3,2,2,3,3,3,3,3,.,3,4,1,3,4,4,5,1,3,3,2,3,3,3,3,4,2,3,1
2,0,1,0,1,3,58,3,2,0,1,1,1,5,5,3,3,3,3,3,2,2,2,3,5,1,3,1,1,1,1,1,1,5,4,5,5,5,3,5,3,4,4,1,1,4,2,2,1,1,4,3,3,1,.,1,1,1,3,3,1,5,.,.,5
1,0,1,0,1,3,47,7,5,0,.,1,0,1,1,1,1,.,1,2,1,1,1,5,5,5,3,5,5,1,4,2,1,3,5,5,1,3,3,3,3,1,1,1,1,.,1,1,1,1,1,5,5,5,1,3,1,1,2,1,1,1,2,3,5
5,7,1,4,4,3,23,6,2,1,.,1,1,5,5,5,5,.,3,5,2,5,5,1,1,5,4,5,4,5,4,4,5,5,5,5,1,4,2,5,2,5,5,4,4,.,3,4,2,3,4,1,2,5,2,5,4,5,5,4,5,1,2,5,4
4,3,4,5,4,5,60,6,2,0,1,1,1,4,4,4,2,3,3,4,1,3,5,4,4,2,1,2,2,1,3,3,3,3,3,5,1,5,5,5,4,4,4,2,1,3,3,4,1,3,4,1,4,2,5,2,1,1,3,2,3,1,2,2,3
3,0,1,0,1,5,48,6,2,0,1,1,1,4,4,4,2,4,3,3,1,3,3,2,4,4,5,4,4,4,4,2,5,4,5,4,4,4,4,2,3,2,4,2,1,3,2,2,1,2,3,4,4,4,1,4,4,2,2,2,2,4,2,2,4
5,0,1,2,4,2,18,4,2,0,.,0,1,4,4,5,3,.,3,5,1,4,5,1,2,2,2,3,3,4,2,2,3,4,3,3,2,4,4,3,4,3,4,3,2,.,2,4,1,3,5,1,2,3,1,4,2,3,3,3,2,3,2,4,4
